,train,val
85,"{'class_1': 0.9996323585510254, 'class_2': 0.9996323585510254, 'class_3': 1.0, 'class_4': 1.0, 'class_5': 1.0}","{'class_1': 0.6585002541542053, 'class_2': 0.7902747988700867, 'class_3': 0.9424648880958557, 'class_4': 0.7902751564979553, 'class_5': 0.4090571105480194}"
86,"{'class_1': 0.9992647171020508, 'class_2': 1.0, 'class_3': 1.0, 'class_4': 0.9985294342041016, 'class_5': 1.0}","{'class_1': 0.6172977089881897, 'class_2': 0.7828510999679565, 'class_3': 0.9417225122451782, 'class_4': 0.8188570737838745, 'class_5': 0.6941347718238831}"
87,"{'class_1': 0.9996323585510254, 'class_2': 0.9992647171020508, 'class_3': 0.9996323585510254, 'class_4': 0.9985294342041016, 'class_5': 1.0}","{'class_1': 0.6596139669418335, 'class_2': 0.7765407562255859, 'class_3': 0.9443208575248718, 'class_4': 0.8221979737281799, 'class_5': 0.5230141878128052}"
88,"{'class_1': 0.9992647171020508, 'class_2': 1.0, 'class_3': 1.0, 'class_4': 0.9974265098571777, 'class_5': 1.0}","{'class_1': 0.6577578186988831, 'class_2': 0.7887901663780212, 'class_3': 0.9409801363945007, 'class_4': 0.8036381602287292, 'class_5': 0.47253164649009705}"
89,"{'class_1': 0.9985294342041016, 'class_2': 0.9988970756530762, 'class_3': 0.9988970756530762, 'class_4': 1.0, 'class_5': 1.0}","{'class_1': 0.656644344329834, 'class_2': 0.7746843099594116, 'class_3': 0.9406088590621948, 'class_4': 0.805865466594696, 'class_5': 0.4773572087287903}"
90,"{'class_1': 0.9926470518112183, 'class_2': 0.998161792755127, 'class_3': 0.9970588684082031, 'class_4': 0.9985294342041016, 'class_5': 0.9974265098571777}","{'class_1': 0.6726058125495911, 'class_2': 0.7743136882781982, 'class_3': 0.8904980421066284, 'class_4': 0.815887451171875, 'class_5': 0.6763176918029785}"
91,"{'class_1': 0.9676470756530762, 'class_2': 0.9834558963775635, 'class_3': 0.9805147051811218, 'class_4': 0.9886029362678528, 'class_5': 0.9955882430076599}","{'class_1': 0.5452859997749329, 'class_2': 0.7884190678596497, 'class_3': 0.9446921348571777, 'class_4': 0.7709731459617615, 'class_5': 0.8066074848175049}"
92,"{'class_1': 0.9705882668495178, 'class_2': 0.9871323704719543, 'class_3': 0.9933823943138123, 'class_4': 0.9893382787704468, 'class_5': 0.9974265098571777}","{'class_1': 0.6648107767105103, 'class_2': 0.797698974609375, 'class_3': 0.940980076789856, 'class_4': 0.8344473242759705, 'class_5': 0.5772088170051575}"
93,"{'class_1': 0.9849264621734619, 'class_2': 0.9937500357627869, 'class_3': 0.9937500357627869, 'class_4': 0.9944853186607361, 'class_5': 0.9985294342041016}","{'class_1': 0.6414254307746887, 'class_2': 0.7984412312507629, 'class_3': 0.9435784220695496, 'class_4': 0.8103192448616028, 'class_5': 0.596510648727417}"
94,"{'class_1': 0.9948529601097107, 'class_2': 0.9985294342041016, 'class_3': 0.9992647171020508, 'class_4': 0.9988970756530762, 'class_5': 0.9996323585510254}","{'class_1': 0.6354861259460449, 'class_2': 0.7995547652244568, 'class_3': 0.9320719242095947, 'class_4': 0.7795104384422302, 'class_5': 0.7097248435020447}"
95,"{'class_1': 0.9988970756530762, 'class_2': 1.0, 'class_3': 0.9988970756530762, 'class_4': 1.0, 'class_5': 0.9992647171020508}","{'class_1': 0.6518188118934631, 'class_2': 0.8073498010635376, 'class_3': 0.940237820148468, 'class_4': 0.7913886308670044, 'class_5': 0.5330361127853394}"
96,"{'class_1': 0.9996323585510254, 'class_2': 1.0, 'class_3': 0.9996323585510254, 'class_4': 0.9996323585510254, 'class_5': 1.0}","{'class_1': 0.6421675682067871, 'class_2': 0.8002971410751343, 'class_3': 0.9450632929801941, 'class_4': 0.8158878087997437, 'class_5': 0.7668889760971069}"
97,"{'class_1': 1.0, 'class_2': 1.0, 'class_3': 1.0, 'class_4': 1.0, 'class_5': 0.9996323585510254}","{'class_1': 0.6577578783035278, 'class_2': 0.7932444214820862, 'class_3': 0.9454344511032104, 'class_4': 0.7947292923927307, 'class_5': 0.5356345772743225}"
98,"{'class_1': 0.9996323585510254, 'class_2': 1.0, 'class_3': 1.0, 'class_4': 1.0, 'class_5': 1.0}","{'class_1': 0.6317741274833679, 'class_2': 0.8080923557281494, 'class_3': 0.9439496397972107, 'class_4': 0.8017822504043579, 'class_5': 0.7368221879005432}"
99,"{'class_1': 1.0, 'class_2': 1.0, 'class_3': 1.0, 'class_4': 1.0, 'class_5': 0.9996323585510254}","{'class_1': 0.6533035039901733, 'class_2': 0.7962141036987305, 'class_3': 0.9446919560432434, 'class_4': 0.7936157584190369, 'class_5': 0.5438008308410645}"
100,"{'class_1': 1.0, 'class_2': 1.0, 'class_3': 1.0, 'class_4': 1.0, 'class_5': 1.0}","{'class_1': 0.6503339409828186, 'class_2': 0.8047516942024231, 'class_3': 0.9446919560432434, 'class_4': 0.79621422290802, 'class_5': 0.5760948657989502}"
101,"{'class_1': 1.0, 'class_2': 1.0, 'class_3': 1.0, 'class_4': 1.0, 'class_5': 1.0}","{'class_1': 0.6510763764381409, 'class_2': 0.8043804168701172, 'class_3': 0.9446919560432434, 'class_4': 0.7954717874526978, 'class_5': 0.5905715823173523}"
102,"{'class_1': 1.0, 'class_2': 1.0, 'class_3': 1.0, 'class_4': 1.0, 'class_5': 1.0}","{'class_1': 0.6510763764381409, 'class_2': 0.8047516345977783, 'class_3': 0.9446919560432434, 'class_4': 0.7951005697250366, 'class_5': 0.5991091728210449}"
103,"{'class_1': 0.6448529362678528, 'class_2': 0.7665441036224365, 'class_3': 0.9352941513061523, 'class_4': 0.7202206254005432, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.3437266945838928, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.9168533682823181}"
104,"{'class_1': 0.6448529362678528, 'class_2': 0.7683823704719543, 'class_3': 0.9371323585510254, 'class_4': 0.7352941036224365, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.3244246244430542, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.9042323231697083}"
105,"{'class_1': 0.6448529362678528, 'class_2': 0.7672794461250305, 'class_3': 0.9386029839515686, 'class_4': 0.7437500357627869, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.311803936958313, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8953233957290649}"
106,"{'class_1': 0.6448529362678528, 'class_2': 0.771323561668396, 'class_3': 0.9382352828979492, 'class_4': 0.7496323585510254, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3058648109436035, 'class_3': 0.9387528896331787, 'class_4': 0.6566444635391235, 'class_5': 0.8886419534683228}"
107,"{'class_1': 0.6448529362678528, 'class_2': 0.7772058844566345, 'class_3': 0.9382352828979492, 'class_4': 0.7566176652908325, 'class_5': 0.9573529362678528}","{'class_1': 0.6414252519607544, 'class_2': 0.2999257445335388, 'class_3': 0.9391240477561951, 'class_4': 0.6566444635391235, 'class_5': 0.8823316097259521}"
108,"{'class_1': 0.6448529362678528, 'class_2': 0.7834559082984924, 'class_3': 0.9375, 'class_4': 0.7617647051811218, 'class_5': 0.9573529362678528}","{'class_1': 0.6414252519607544, 'class_2': 0.2947290241718292, 'class_3': 0.9391240477561951, 'class_4': 0.6566444635391235, 'class_5': 0.8730515241622925}"
109,"{'class_1': 0.6448529362678528, 'class_2': 0.7852941155433655, 'class_3': 0.9382352828979492, 'class_4': 0.7672794461250305, 'class_5': 0.9573529362678528}","{'class_1': 0.6414252519607544, 'class_2': 0.28953227400779724, 'class_3': 0.9394952654838562, 'class_4': 0.6566444635391235, 'class_5': 0.8596882820129395}"
110,"{'class_1': 0.6444852948188782, 'class_2': 0.7886029481887817, 'class_3': 0.9393382668495178, 'class_4': 0.7694852948188782, 'class_5': 0.9573529362678528}","{'class_1': 0.6414252519607544, 'class_2': 0.286191463470459, 'class_3': 0.9394952654838562, 'class_4': 0.6570156216621399, 'class_5': 0.8515220284461975}"
111,"{'class_1': 0.6444852948188782, 'class_2': 0.7933823466300964, 'class_3': 0.9389706254005432, 'class_4': 0.7735294103622437, 'class_5': 0.9580882787704468}","{'class_1': 0.6414252519607544, 'class_2': 0.2828507125377655, 'class_3': 0.9398664832115173, 'class_4': 0.6570156216621399, 'class_5': 0.8355607986450195}"
112,"{'class_1': 0.6444852948188782, 'class_2': 0.7977941036224365, 'class_3': 0.9393382668495178, 'class_4': 0.7790441513061523, 'class_5': 0.9595588445663452}","{'class_1': 0.6414252519607544, 'class_2': 0.2828507125377655, 'class_3': 0.9402377009391785, 'class_4': 0.6570156216621399, 'class_5': 0.8129178285598755}"
113,"{'class_1': 0.6444852948188782, 'class_2': 0.8011029362678528, 'class_3': 0.9397059082984924, 'class_4': 0.7841911911964417, 'class_5': 0.9610294103622437}","{'class_1': 0.6414252519607544, 'class_2': 0.282108336687088, 'class_3': 0.9402377009391785, 'class_4': 0.6566444635391235, 'class_5': 0.7902747988700867}"
114,"{'class_1': 0.6448529362678528, 'class_2': 0.8051470518112183, 'class_3': 0.9389706254005432, 'class_4': 0.7875000238418579, 'class_5': 0.9617647528648376}","{'class_1': 0.6414252519607544, 'class_2': 0.2839643359184265, 'class_3': 0.9402377009391785, 'class_4': 0.6566444635391235, 'class_5': 0.7568668723106384}"
115,"{'class_1': 0.6448529362678528, 'class_2': 0.8051470518112183, 'class_3': 0.9389706254005432, 'class_4': 0.791911780834198, 'class_5': 0.9617647528648376}","{'class_1': 0.641054093837738, 'class_2': 0.28582027554512024, 'class_3': 0.9402377009391785, 'class_4': 0.6566444635391235, 'class_5': 0.7037860751152039}"
116,"{'class_1': 0.645588219165802, 'class_2': 0.8073529601097107, 'class_3': 0.9389706254005432, 'class_4': 0.793749988079071, 'class_5': 0.9628676772117615}","{'class_1': 0.641054093837738, 'class_2': 0.288418710231781, 'class_3': 0.9402377009391785, 'class_4': 0.6570156216621399, 'class_5': 0.6447661519050598}"
117,"{'class_1': 0.6452205777168274, 'class_2': 0.8080882430076599, 'class_3': 0.9393382668495178, 'class_4': 0.7959558963775635, 'class_5': 0.9628676772117615}","{'class_1': 0.641054093837738, 'class_2': 0.29250189661979675, 'class_3': 0.9402377009391785, 'class_4': 0.657386839389801, 'class_5': 0.5894581079483032}"
118,"{'class_1': 0.646323561668396, 'class_2': 0.8117647171020508, 'class_3': 0.9397059082984924, 'class_4': 0.7996323704719543, 'class_5': 0.9632353186607361}","{'class_1': 0.6406828761100769, 'class_2': 0.29621389508247375, 'class_3': 0.9402377009391785, 'class_4': 0.657386839389801, 'class_5': 0.5419449806213379}"
119,"{'class_1': 0.6466912031173706, 'class_2': 0.8136029839515686, 'class_3': 0.9393382668495178, 'class_4': 0.8047794103622437, 'class_5': 0.9639706015586853}","{'class_1': 0.6406828761100769, 'class_2': 0.2958426773548126, 'class_3': 0.9402377009391785, 'class_4': 0.657386839389801, 'class_5': 0.49962908029556274}"
120,"{'class_1': 0.6485294103622437, 'class_2': 0.8176470994949341, 'class_3': 0.940073549747467, 'class_4': 0.8095588684082031, 'class_5': 0.9636029601097107}","{'class_1': 0.6406828761100769, 'class_2': 0.29955461621284485, 'class_3': 0.9402377009391785, 'class_4': 0.6577579975128174, 'class_5': 0.4673349857330322}"
121,"{'class_1': 0.6503676772117615, 'class_2': 0.8198529481887817, 'class_3': 0.9404411911964417, 'class_4': 0.8128676414489746, 'class_5': 0.9636029601097107}","{'class_1': 0.6406828761100769, 'class_2': 0.30363771319389343, 'class_3': 0.9402377009391785, 'class_4': 0.6577579975128174, 'class_5': 0.43838173151016235}"
122,"{'class_1': 0.6488970518112183, 'class_2': 0.823161780834198, 'class_3': 0.9404411911964417, 'class_4': 0.8176470994949341, 'class_5': 0.9643382430076599}","{'class_1': 0.6406828761100769, 'class_2': 0.30660727620124817, 'class_3': 0.9402377009391785, 'class_4': 0.6577579975128174, 'class_5': 0.4224204123020172}"
123,"{'class_1': 0.6518382430076599, 'class_2': 0.8264706134796143, 'class_3': 0.940073549747467, 'class_4': 0.823161780834198, 'class_5': 0.9647058844566345}","{'class_1': 0.6406828761100769, 'class_2': 0.3103192150592804, 'class_3': 0.9406088590621948, 'class_4': 0.657386839389801, 'class_5': 0.40497416257858276}"
124,"{'class_1': 0.6525735259056091, 'class_2': 0.8275735378265381, 'class_3': 0.9411764740943909, 'class_4': 0.8272058963775635, 'class_5': 0.9680147171020508}","{'class_1': 0.6410540342330933, 'class_2': 0.3121751844882965, 'class_3': 0.9406088590621948, 'class_4': 0.657386839389801, 'class_5': 0.3975502550601959}"
125,"{'class_1': 0.6533088088035583, 'class_2': 0.8286764621734619, 'class_3': 0.9408088326454163, 'class_4': 0.8308823704719543, 'class_5': 0.96875}","{'class_1': 0.6417964696884155, 'class_2': 0.3207126557826996, 'class_3': 0.940980076789856, 'class_4': 0.657386839389801, 'class_5': 0.38641437888145447}"
126,"{'class_1': 0.6536765098571777, 'class_2': 0.8341912031173706, 'class_3': 0.9422794580459595, 'class_4': 0.8375000357627869, 'class_5': 0.96875}","{'class_1': 0.6421676874160767, 'class_2': 0.32925015687942505, 'class_3': 0.9413512349128723, 'class_4': 0.6577579975128174, 'class_5': 0.37899050116539}"
127,"{'class_1': 0.6558823585510254, 'class_2': 0.8408088684082031, 'class_3': 0.9426470994949341, 'class_4': 0.841911792755127, 'class_5': 0.96875}","{'class_1': 0.6429099440574646, 'class_2': 0.3403860330581665, 'class_3': 0.9413512349128723, 'class_4': 0.6581292152404785, 'class_5': 0.3760208785533905}"
128,"{'class_1': 0.6573529243469238, 'class_2': 0.8433823585510254, 'class_3': 0.9433823823928833, 'class_4': 0.8485294580459595, 'class_5': 0.96875}","{'class_1': 0.6436523795127869, 'class_2': 0.3530067801475525, 'class_3': 0.9413512349128723, 'class_4': 0.6581292152404785, 'class_5': 0.37416496872901917}"
129,"{'class_1': 0.6636029481887817, 'class_2': 0.8433823585510254, 'class_3': 0.9437500238418579, 'class_4': 0.8514705896377563, 'class_5': 0.9691176414489746}","{'class_1': 0.6421675682067871, 'class_2': 0.37342241406440735, 'class_3': 0.9413512349128723, 'class_4': 0.6577579379081726, 'class_5': 0.37119537591934204}"
130,"{'class_1': 0.6691176891326904, 'class_2': 0.8470588326454163, 'class_3': 0.9441176652908325, 'class_4': 0.854411780834198, 'class_5': 0.969485342502594}","{'class_1': 0.6406828165054321, 'class_2': 0.39792126417160034, 'class_3': 0.9413512349128723, 'class_4': 0.6585003137588501, 'class_5': 0.3715665340423584}"
131,"{'class_1': 0.6731618046760559, 'class_2': 0.8477941155433655, 'class_3': 0.9437500238418579, 'class_4': 0.8558823466300964, 'class_5': 0.969485342502594}","{'class_1': 0.6317740082740784, 'class_2': 0.431328684091568, 'class_3': 0.9413512349128723, 'class_4': 0.6585003137588501, 'class_5': 0.37230896949768066}"
132,"{'class_1': 0.6783088445663452, 'class_2': 0.8529412150382996, 'class_3': 0.9448529481887817, 'class_4': 0.8591911792755127, 'class_5': 0.969485342502594}","{'class_1': 0.6280621886253357, 'class_2': 0.4669635593891144, 'class_3': 0.940980076789856, 'class_4': 0.6585003137588501, 'class_5': 0.3760208785533905}"
133,"{'class_1': 0.6838235259056091, 'class_2': 0.856249988079071, 'class_3': 0.946323573589325, 'class_4': 0.8628676533699036, 'class_5': 0.96875}","{'class_1': 0.6247214078903198, 'class_2': 0.4936895966529846, 'class_3': 0.940980076789856, 'class_4': 0.6581291556358337, 'class_5': 0.3778768479824066}"
134,"{'class_1': 0.6893382668495178, 'class_2': 0.8558823466300964, 'class_3': 0.9470588564872742, 'class_4': 0.8698529601097107, 'class_5': 0.9691176414489746}","{'class_1': 0.6250926852226257, 'class_2': 0.5241276025772095, 'class_3': 0.940980076789856, 'class_4': 0.6585003733634949, 'class_5': 0.38158878684043884}"
135,"{'class_1': 0.6985294222831726, 'class_2': 0.8566176891326904, 'class_3': 0.9474264979362488, 'class_4': 0.8738970756530762, 'class_5': 0.969485342502594}","{'class_1': 0.6210094690322876, 'class_2': 0.5575353503227234, 'class_3': 0.940980076789856, 'class_4': 0.6592426896095276, 'class_5': 0.3838159143924713}"
136,"{'class_1': 0.706250011920929, 'class_2': 0.8602941632270813, 'class_3': 0.9474264979362488, 'class_4': 0.8812500238418579, 'class_5': 0.969485342502594}","{'class_1': 0.6191536784172058, 'class_2': 0.5909428596496582, 'class_3': 0.940980076789856, 'class_4': 0.6599850654602051, 'class_5': 0.3819599449634552}"
137,"{'class_1': 0.7128676772117615, 'class_2': 0.8654412031173706, 'class_3': 0.9477941393852234, 'class_4': 0.8845588564872742, 'class_5': 0.9705882668495178}","{'class_1': 0.6184113025665283, 'class_2': 0.6158127188682556, 'class_3': 0.940980076789856, 'class_4': 0.6603562831878662, 'class_5': 0.38158878684043884}"
138,"{'class_1': 0.7231617569923401, 'class_2': 0.8676470518112183, 'class_3': 0.9477941393852234, 'class_4': 0.8878676891326904, 'class_5': 0.9709559082984924}","{'class_1': 0.617668867111206, 'class_2': 0.6343722343444824, 'class_3': 0.9413512349128723, 'class_4': 0.6622123718261719, 'class_5': 0.38010406494140625}"
139,"{'class_1': 0.7272058725357056, 'class_2': 0.8713235259056091, 'class_3': 0.9474264979362488, 'class_4': 0.8926470875740051, 'class_5': 0.9709559082984924}","{'class_1': 0.6172976493835449, 'class_2': 0.6499624848365784, 'class_3': 0.9413512349128723, 'class_4': 0.6640684604644775, 'class_5': 0.37602096796035767}"
140,"{'class_1': 0.7327206134796143, 'class_2': 0.8757352828979492, 'class_3': 0.946323573589325, 'class_4': 0.8970588445663452, 'class_5': 0.9720588326454163}","{'class_1': 0.6172975301742554, 'class_2': 0.6596134901046753, 'class_3': 0.9413512349128723, 'class_4': 0.6674091219902039, 'class_5': 0.37008175253868103}"
141,"{'class_1': 0.7441176772117615, 'class_2': 0.8794117569923401, 'class_3': 0.9466912150382996, 'class_4': 0.9018382430076599, 'class_5': 0.9731617569923401}","{'class_1': 0.6154415607452393, 'class_2': 0.6677799820899963, 'class_3': 0.9417223930358887, 'class_4': 0.6685227155685425, 'class_5': 0.36599859595298767}"
142,"{'class_1': 0.7488970756530762, 'class_2': 0.8827205896377563, 'class_3': 0.9477941393852234, 'class_4': 0.9066176414489746, 'class_5': 0.9738970994949341}","{'class_1': 0.6139568090438843, 'class_2': 0.6729766726493835, 'class_3': 0.9417223930358887, 'class_4': 0.6722346544265747, 'class_5': 0.3570899963378906}"
143,"{'class_1': 0.7566176652908325, 'class_2': 0.8852941393852234, 'class_3': 0.9477941393852234, 'class_4': 0.9113970994949341, 'class_5': 0.9742647409439087}","{'class_1': 0.6128430962562561, 'class_2': 0.6774309873580933, 'class_3': 0.9417223930358887, 'class_4': 0.6744617819786072, 'class_5': 0.3526356518268585}"
144,"{'class_1': 0.7621323466300964, 'class_2': 0.8893382549285889, 'class_3': 0.9477941393852234, 'class_4': 0.9154412150382996, 'class_5': 0.9742647409439087}","{'class_1': 0.6121007204055786, 'class_2': 0.6815142631530762, 'class_3': 0.9417223930358887, 'class_4': 0.6755753755569458, 'class_5': 0.34966614842414856}"
145,"{'class_1': 0.7669118046760559, 'class_2': 0.8911764621734619, 'class_3': 0.9470588564872742, 'class_4': 0.919485330581665, 'class_5': 0.9738970994949341}","{'class_1': 0.6113583445549011, 'class_2': 0.6807718873023987, 'class_3': 0.9417223930358887, 'class_4': 0.6766889691352844, 'class_5': 0.34855252504348755}"
146,"{'class_1': 0.7757353186607361, 'class_2': 0.8948529362678528, 'class_3': 0.9474264979362488, 'class_4': 0.9216911792755127, 'class_5': 0.9735294580459595}","{'class_1': 0.61098712682724, 'class_2': 0.6807718873023987, 'class_3': 0.942093551158905, 'class_4': 0.6781737804412842, 'class_5': 0.34521183371543884}"
147,"{'class_1': 0.7834559082984924, 'class_2': 0.8974264860153198, 'class_3': 0.9474264979362488, 'class_4': 0.9253676533699036, 'class_5': 0.9742647409439087}","{'class_1': 0.6106159687042236, 'class_2': 0.6818855404853821, 'class_3': 0.9417223930358887, 'class_4': 0.6785449981689453, 'class_5': 0.3437270224094391}"
148,"{'class_1': 0.7915441393852234, 'class_2': 0.9014706015586853, 'class_3': 0.948161780834198, 'class_4': 0.9360294342041016, 'class_5': 0.9742647409439087}","{'class_1': 0.6106159687042236, 'class_2': 0.6844839453697205, 'class_3': 0.9417223930358887, 'class_4': 0.6800297498703003, 'class_5': 0.34261345863342285}"
149,"{'class_1': 0.7977941036224365, 'class_2': 0.9055147171020508, 'class_3': 0.9492647051811218, 'class_4': 0.9415441155433655, 'class_5': 0.9750000238418579}","{'class_1': 0.6083889007568359, 'class_2': 0.6841129064559937, 'class_3': 0.9413512349128723, 'class_4': 0.6818856596946716, 'class_5': 0.3403862714767456}"
150,"{'class_1': 0.804411768913269, 'class_2': 0.908823549747467, 'class_3': 0.9496323466300964, 'class_4': 0.9452205896377563, 'class_5': 0.9750000238418579}","{'class_1': 0.6072754263877869, 'class_2': 0.6852265000343323, 'class_3': 0.9413512349128723, 'class_4': 0.6818856596946716, 'class_5': 0.34261342883110046}"
151,"{'class_1': 0.8132352828979492, 'class_2': 0.9121323823928833, 'class_3': 0.9496323466300964, 'class_4': 0.9496323466300964, 'class_5': 0.9750000238418579}","{'class_1': 0.6039348840713501, 'class_2': 0.6878248453140259, 'class_3': 0.9417225122451782, 'class_4': 0.6818856596946716, 'class_5': 0.3429845869541168}"
152,"{'class_1': 0.8224264979362488, 'class_2': 0.914338231086731, 'class_3': 0.9503676891326904, 'class_4': 0.9525735378265381, 'class_5': 0.9753676652908325}","{'class_1': 0.6028212308883667, 'class_2': 0.6893096566200256, 'class_3': 0.9417225122451782, 'class_4': 0.6815145015716553, 'class_5': 0.3437269926071167}"
153,"{'class_1': 0.8283088207244873, 'class_2': 0.9180147051811218, 'class_3': 0.9511029720306396, 'class_4': 0.9555147290229797, 'class_5': 0.9757353067398071}","{'class_1': 0.6017077565193176, 'class_2': 0.6870825886726379, 'class_3': 0.9417225122451782, 'class_4': 0.6811433434486389, 'class_5': 0.3444693684577942}"
154,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7121323943138123, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.92798912525177}"
155,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7290441393852234, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9272467494010925}"
156,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7352941036224365, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
157,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7386029362678528, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9253907203674316}"
158,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7448529601097107, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7694878578186035, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9242773056030273}"
159,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7411764860153198, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7579812407493591, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9235348701477051}"
160,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7378676533699036, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7264291644096375, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9220500588417053}"
161,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7393382787704468, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.6711211204528809, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9213076233863831}"
162,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7389705777168274, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.605419397354126, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9194516539573669}"
163,"{'class_1': 0.6448529362678528, 'class_2': 0.7694852948188782, 'class_3': 0.9352941513061523, 'class_4': 0.7382352948188782, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.5556790828704834, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9175956845283508}"
164,"{'class_1': 0.6448529362678528, 'class_2': 0.7683823704719543, 'class_3': 0.9352941513061523, 'class_4': 0.7367647290229797, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.5163325071334839, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9168533682823181}"
165,"{'class_1': 0.6448529362678528, 'class_2': 0.7683823704719543, 'class_3': 0.9352941513061523, 'class_4': 0.7367647290229797, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.49183380603790283, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9161109328269958}"
166,"{'class_1': 0.6448529362678528, 'class_2': 0.7691176533699036, 'class_3': 0.9352941513061523, 'class_4': 0.7352941036224365, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.4714181125164032, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9146261811256409}"
167,"{'class_1': 0.6448529362678528, 'class_2': 0.768750011920929, 'class_3': 0.9352941513061523, 'class_4': 0.7356618046760559, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.4550855755805969, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9131413698196411}"
168,"{'class_1': 0.6448529362678528, 'class_2': 0.7691176533699036, 'class_3': 0.9352941513061523, 'class_4': 0.7349264621734619, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.4476615786552429, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9109140634536743}"
169,"{'class_1': 0.6448529362678528, 'class_2': 0.7676470875740051, 'class_3': 0.9360294342041016, 'class_4': 0.7349264621734619, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.44098004698753357, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9090580940246582}"
170,"{'class_1': 0.6448529362678528, 'class_2': 0.7672794461250305, 'class_3': 0.935661792755127, 'class_4': 0.7360294461250305, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.433927446603775, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9075732231140137}"
